temiz_metin,konu_1_skor,konu_2_skor,konu_3_skor,dominant_konu,dominant_konu_skor
"19 Mart Darbesine karşı en ön safta direnerek geleceklerine sahip çıkan üniversite öğrencilerinden 301’i hukuksuzca tutuklandı ve bayramı ailelerinden ayrı geçiriyorlar.

Öğrencilere, annelere, babalara, kardeşlere yapılan bu zulme karşı gençlerin başlattığı tüketim boykotunu",0.40357640385627747,0.5884419083595276,0.0,2,0.5884419
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1yNxaLyrZQgJj…,0.029946405440568924,0.9491649866104126,0.02088857814669609,2,0.949165
"Cumhurbaşkanı Adayımız Ekrem İmamoğlu’nun afişlerini ve pankartlarını yasaklayan darbecilere cevabımızdır:

Bu daha başlangıç mücadeleye devam! #İmamoğluHeryerde",0.0,0.896571159362793,0.09437938779592514,2,0.89657116
"İktidarın zulmünden bıkanlar, traktörlerinin sesini dünyaya duyuranlar meydanları doldurdu taşırdı, ezberleri bozdu. 

'Kalem' diye övündükleri Yozgat'tan bir kez daha söz veriyorum, çiftçi kazanacak, köylü kazanacak, millet kazanacak!",0.1627686470746994,0.7646717429161072,0.07255963236093521,2,0.76467174
"Herkesin bildiği ama kimsenin kılını kıpırdatmadığı bir sürecin sonunda yitirdiğimiz #HrantDink'i katlinin 18'inci yılında saygıyla anıyorum.

Katliama giden süreçteki tüm gerçekler açığa çıkana, tüm sorumlular yargılanana kadar bu cinayeti unutturmayacağız.",0.0,0.9922290444374084,0.0,2,0.99222904
İYİ Parti Genel Başkanı Müsavat Dervişoğlu ile ortak açıklama yapıyorum https://x.com/i/broadcasts/1OwGWXRPWnMJQ…,0.012556805275380611,0.010395249351859093,0.9770479798316956,3,0.977048
"Bu yoldan dönüş yok!

Ekrem Başkanı almadan, onu demokrasinin, adaletin, kardeşliğin teminatı, Türkiye Cumhuriyeti'nin Cumhurbaşkanı yapmadan durmayacağız!

6 Nisan Pazar
Nazım Hikmet Kültür Merkezi / Ankara
16.00",0.0,0.990953803062439,0.0,2,0.9909538
"Rakibine darbe yapmak, Cumhurbaşkanlığı makamını bırakıp cunta başkanlığına soyunmak Tayyip Erdoğan’ı tarih önünde düşebileceği en mahcup ve en kötü mevkiye taşımıştır. 

Artık o bir cuntanın başkanıdır! 

Gün, bu diktatörlük meraklısı tek adama karşı durma, erken seçim sandığını",0.9870965480804443,0.0,0.0,1,0.98709655
"Kadının kaç çocuğu olacağı, doğuracaksa nasıl doğuracağı, nasıl giyineceği, ne yiyeceği, ne içeceği, ne kadar güleceği kadının bileceği iştir, bu konuda laf söylemek hiç kimseye düşmez!

Kadınların yerine konuşmaya, karar vermeye son verin artık!",0.4929406940937042,0.1895540952682495,0.31750521063804626,1,0.4929407
İstanbul'da gazetecilerin sorularını yanıtlıyorum https://x.com/i/broadcasts/1DXxyddlYOvJM…,0.9542996883392334,0.02480880729854107,0.020891549065709114,1,0.9542997
Bakırköy Cezaevi'nin önünde açıklama yapıyorum,0.024339208379387856,0.02015175297856331,0.9555090665817261,3,0.95550907
Beylikdüzü'nde iftar programındayız,0.6926394104957581,0.28018349409103394,0.027177099138498306,1,0.6926394
"Safları sıklaştırın çocuklar,
Bu kavga, hürriyet kavgasıdır! #BeyazıtMeydanı",0.9730063676834106,0.014654247090220451,0.012339412234723568,1,0.97300637
"TRT’miz 61 yıldır yayında. 
Böyle başlayabilmeyi çok isterdim. 
Milletin parasıyla kamu yayıncılığı yapması gereken bu köklü kurumu, bugün bir siyasi partinin operasyon kanalına dönüştürdüler.

Yayın tek ses; ama o ekranın faturası hepimize kesiliyor. Faturayı 86 milyon ödüyor",0.5283605456352234,0.367362916469574,0.10427647083997726,1,0.52836055
"ABD'de Filistin davasına destek veren bir yazı yazdığı için 45 gündür gözaltında tutulan doktora öğrencisi Rümeysa Öztürk’ün serbest kalması hepimizi sevindirdi.

Alınan bu sonuç, Türkiye’de ve dünyada adalet için yükselen vicdanlı seslerin kazanımı olmuştur.

Ancak ne yazık ki o",0.991141676902771,0.0,0.0,1,0.9911417
"Binlerce kaybımızı toprağa verdik, ama ne acı ki ders alan bir iktidar göremedik.

“Bir yıl içinde evlerinize döneceksiniz” demişlerdi, ama millet hâlâ konteynerlerde yaşam mücadelesi veriyor!

Unuttukları her sözü biz hatırlatacağız. Görmezden geldiklerini milletin hafızası",0.6050671339035034,0.39025524258613586,0.0,1,0.60506713
"Biz meydanlardayız, milletle birlikteyiz.

Bu topraklara adalet gelene kadar durmayacağız!

Yarın dostun evinde, vefanın, irfanın şehri Konya’dayız.

3 Mayıs Cumartesi 
14.00
Kılıçarslan Kent Meydanı",0.0,0.0,0.9893808960914612,3,0.9893809
"Zafer Partisi Genel Başkanı @umitozdag 'ı ifadeye çağırmak yerine yemek yediği restoranda apar topar gözaltına almak muhalif siyasetçileri itibarsızlaştırma girişimlerinin devamıdır...

Bunu kabul etmek, buna sessiz kalmak, bunu sineye çekmek mümkün değildir.

Aralarındaki çelişki",0.0,0.0,0.9928802251815796,3,0.9928802
Çankaya Belediyemizin Gençlik Merkezi açılışındayız.,0.7042890191078186,0.26853638887405396,0.027174612507224083,1,0.704289
Avrupa Parlamentosu Sosyalistler ve Demokratlar Grubu toplantısında konuşuyorum https:// yNGaLDrzlbKj …,0.015576408244669437,0.012893803417682648,0.9715297818183899,3,0.9715298
Partimizin grup toplantısını gerçekleştiriyoruz https:// kvJpbvZkQwKE …,0.02434282936155796,0.9586888551712036,0.01696832664310932,2,0.95868886
"Cumhurbaşkanı Adayımız Ekrem İmamoğlu özgür kalana kadar, erken seçim sandığı milletin önüne gelene kadar durmayacağız!

Bu ülkenin adalet, eşitlik, özgürlük isteyen milyonları susmayacak!

26 Nisan Cumartesi 
14.00
Yenişehir Miting Alanı / Mersin",0.0,0.0,0.991915762424469,3,0.99191576
İstanbul Kadıköy'de 1 Mayıs etkinliğinde gazetecilerin sorularını yanıtlıyorum,0.731815755367279,0.02015271596610546,0.24803152680397034,1,0.73181576
"Artık eski siyaset yok!
Artık kimsenin kalesi yok!

Kadıköy de bizim, Başakşehir de bizim.
Yozgat da bizim, Mersin de bizim.

Ben milletle meydanlardayım.
Sen neredesin salon adamı Erdoğan!",0.0,0.634299635887146,0.3577507436275482,2,0.63429964
"Ben milletim, milli iradeyim!
Adayımı bırak, sandığı getir!
Adayımı yanımda, sandığı önümde istiyorum!

Yarın Ekrem İmamoğlu’nun köyünden bir büyük imza kampanyasını başlatıyoruz. Ekrem Başkanın özgürlüğü ve erken seçim talebiyle imzaları toplayacağız.

Bundan sonra her hafta",0.0,0.7641016840934753,0.2288152128458023,2,0.7641017
"Sayın Genel Başkanım; 

Kutlama mesajınız için teşekkür ederim.
Sizin şahsınızda, tüm İYİ Partilileri saygı ve hürmetle selamlıyorum.
Türkiye için demokrasi mücadelesini dayanışma içinde, kararlılıkla sürdüreceğiz.",0.9911421537399292,0.0,0.0,1,0.99114215
Özgür Özel Özgür Özel @eczozgurozel · 23 23 23 54 54 54 505 505 505 35 B 35 B 35 B,0.9628818035125732,0.020150313153862953,0.016967857256531715,1,0.9628818
Ankara'da gazetecilerin sorularını yanıtlıyorum https://x.com/i/broadcasts/1MnxnwYZvjwKO…,0.954303503036499,0.02480744756758213,0.020889025181531906,1,0.9543035
"TBMM Başkanvekili ve DEM Parti İstanbul Milletvekili Sırrı Süreyya Önder'i kaybetmenin üzüntüsünü yaşıyoruz.

Suçsuz yere hapislere atılsa da zulümler görse de ömrünü barış yolunda harcadığına şahidiz. 

Türkiye’nin birliği ve kardeşliği için verdiği mücadeleyi başarıya",0.9902693629264832,0.0,0.0,1,0.99026936
"Atatürk devrimlerinin yılmaz savunucusu, Atatürkçü Düşünce Derneği ve Türk Hukuk Kurumu Başkanı Prof. #MuammerAksoy'u karanlık odaklar tarafından hala aydınlatılamamış alçakça bir saldırıda katledilmesinin yıldönümünde özlem ve saygıyla anıyorum.",0.0,0.991313099861145,0.0,2,0.9913131
Saraçhane'deyiz https:// lDGLzwDRMoxm …,0.05574392154812813,0.04613354057073593,0.8981224894523621,3,0.8981225
"ÇGD 47 yaşında.

""Meslektaşlarımıza olduğu kadar topluma da bir çağrımız var."" #GazetecilikSuçDegildir #GazetecilikSuçDegildir",0.940553605556488,0.032277971506118774,0.02716846391558647,1,0.9405536
"Bugün 2,2 milyon yurttaşımız sel olup Maltepe meydanından taştı. Bayram arefesinde, adalet için, iradesine sahip çıkmak için meydanları dolduran tüm yurttaşlarımıza teşekkür ediyorum.

Bu daha başlangıç. Bundan sonra her hafta sonu bir ilde, her çarşamba İstanbul’un bir ilçesinde",0.0,0.9070761203765869,0.08817390352487564,2,0.9070761
İstanbul Sanayi Odası'nı ziyaretimizin ardından açıklama yapıyorum,0.020487770438194275,0.01696597971022129,0.9625462293624878,3,0.9625462
"İstanbul’da Sosyalist Enternasyonal toplantılarına ev sahipliği yapıyoruz.

19 Mart darbesine karşı dünya demokratları olarak bir arada, omuz omuza duruyoruz.

Ve hep beraber sesleniyoruz
Kurtuluş yok tek başına,
Ya hep beraber ya hiçbirimiz!

Sevgili dostum, İspanya Başbakanı ve",0.9918699860572815,0.0,0.0,1,0.99187
23 Nisan özel gündemiyle toplanan TBMM Genel Kurulu'nda konuşuyorum,0.4099352955818176,0.02015857771039009,0.5699061155319214,3,0.5699061
"Beşiktaş Belediye Başkanımız Rıza Akpolat’ın gözaltına alınması, siyasallaşan adalet sistemindeki hukuksuzluk zincirinin yeni bir halkasıdır.

Çağrıldığında ifadeye gelecek olan Başkanımızı FETÖ yöntemleriyle gözaltına almak, itibarsızlaştırmaya çalışmak acizliktir.

Biz,",0.9870960712432861,0.0,0.0,1,0.9870961
"Bizi durdurmaya çalışan vesayet odaklarına karşı Türkiye’nin tüm demokratları bir araya geldik.

Bir kolumuza Yozgat’taki çiftçimiz Abdullah Amca girdi, bir kolumuza Sinan Ateş’in emaneti eşi ve evlatları...

Bir olduk, sel olduk, Atamızın huzuruna aktık!

23 Nisan kutlu olsun!",0.0,0.9886027574539185,0.0,2,0.98860276
Çağlayan Adliyesinde açıklama yapıyorum https://x.com/i/broadcasts/1dRKZddnkgvJB…,0.02994849719107151,0.02480815351009369,0.9452433586120605,3,0.94524336
"ABD'de Filistin davasına destek veren bir yazı yazdığı için 25 Mart’ta gözaltına alınan Türk vatandaşı, doktora öğrencisi Rümeysa Öztürk’ün kefaletle serbest bırakılma talebi de reddedildi.

Tayyip Erdoğan, söz konusu 19 Mart darbesi için icazet aldığı “ortağı” Trump olunca",0.9924871921539307,0.0,0.0,1,0.9924872
Saraçhane'deyiz,0.09763284772634506,0.08087629079818726,0.8214908838272095,3,0.8214909
"TBMM Başkanvekili ve DEM Parti İstanbul Milletvekili Sırrı Süreyya Önder'e geçmiş olsun dileklerimi iletiyor, acil şifalar diliyorum.

Sağlık durumunu yakından takip ediyoruz, bir an önce sağlığına kavuşmasını, görevine dönmesini ve herkes için barışı savunmaya devam etmesini",0.9907265901565552,0.0,0.0,1,0.9907266
"Pençe Kilit Harekat bölgesinde PKK’lı teröristlerle çıkan çatışmada şehit olan Piyade Komando Binbaşımız Murat Kemal Yetişen'e Allah'tan rahmet, ailesine ve milletimize başsağlığı diliyorum.",0.0,0.9846386313438416,0.0,2,0.98463863
"23 Mart'ta Cumhurbaşkanı adayımızı belirleyeceğimiz bu seçim, iktidar yolculuğumuzun ilk adımıdır! 

Memleket için dertlenen ve çabalayan herkesi bu yolculuğun bir parçası olmaya davet ediyoruz. #GelSeçTariheGeç",0.0,0.9846184849739075,0.0,2,0.9846185
"Ya Adalet, Ya Sefalet! #1Mayıs",0.038975413888692856,0.9338449835777283,0.02717955969274044,2,0.933845
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1ypKdpZBZkVKW…,0.029946405440568924,0.9491649866104126,0.02088857814669609,2,0.949165
"İstanbul’da ev sahipliği yaptığımız, Sosyalist Enternasyonal Konsey Toplantısındayız.",0.962878406047821,0.020152419805526733,0.016969211399555206,1,0.9628784
"36’sı çocuk 78 canımızı kaybettiğimiz Bolu’daki yangın faciasının soruşturması da ayrı bir faciaya dönüştü, yürekleri, vicdanları yakıyor. 

Hukuk tanımaz iktidar, asıl sorumluları adaletten kaçırmak için binbir türlü oyun oynuyor.

Yangın günü 21 Ocak’ta savcılık talimatı ve",0.0,0.985639750957489,0.0,2,0.98563975
Silivri Cezaevi'nin önünde açıklama yapıyorum,0.024338191375136375,0.020152099430561066,0.9555096626281738,3,0.95550966
Beykoz Belediyemizdeyiz https:// ZkJzYapzAgGv …,0.9405604600906372,0.032269593328237534,0.02716992236673832,1,0.94056046
Yeniden Refah Partisi Genel Başkanı Fatih Erbakan ile ortak açıklama yapıyoruz https://x.com/i/broadcasts/1DXxyqBPjoPxM…,0.01144737284630537,0.0,0.9790749549865723,3,0.97907495
Genel Merkezimizde basın toplantısı düzenliyorum,0.9628776907920837,0.020151838660240173,0.016970446333289146,1,0.9628777
"Cumhuriyet Halk Partisi’nin 21. Olağanüstü Kurultayı’nda yeniden genel başkanlığa seçilen Sn. Özgür Özel’i kutluyor, kurultayın partilerine ve ülkemize hayırlı olmasını temenni ediyorum. @eczozgurozel @eczozgurozel",0.0,0.0,0.9888690114021301,3,0.988869
"Uğur Mumcu o gün ne yazdıysa, bugün hepsinin doğru ve haklı olduğunu, o gün alınmayan tedbirlerin bugün yaşananları birer birer bize yaşattığını hepimiz okuyoruz, görüyoruz, bizzat yaşıyoruz.

Ant olsun ki, bu ülkede hukukun üstünlüğünü ayaklar altına alanlardan hesap soracağız!",0.36105063557624817,0.6326382756233215,0.0,2,0.6326383
Partimizin grup toplantısını gerçekleştiriyoruz,0.029946405440568924,0.9491649866104126,0.02088857814669609,2,0.949165
"Ey Erdoğan, meydanı duyuyor musun? 

Sen meydanlardan korkarsın, kalabalıklardan korkarsın, sokaklardan korkarsın. Ama İstanbul senden korkmuyor!",0.47733691334724426,0.01465583872050047,0.5080072283744812,3,0.5080072
"Safları sıklaştırın çocuklar,
Bu kavga, hürriyet kavgasıdır!

#BeyazıtMeydanı",0.9730063676834106,0.014654246158897877,0.012339411303400993,1,0.97300637
"Zafer Partisi Genel Başkanı 
@umitozdag
'ı ifadeye çağırmak yerine yemek yediği restoranda apar topar gözaltına almak muhalif siyasetçileri itibarsızlaştırma girişimlerinin devamıdır...

Bunu kabul etmek, buna sessiz kalmak, bunu sineye çekmek mümkün değildir.

Aralarındaki çelişki",0.0,0.0,0.9928802251815796,3,0.9928802
"Cumhurbaşkanı adayımız Ekrem İmamoğlu'na özgürlük ve erken seçim talep ettiğimiz imza kampanyasını bayram namazının ardından Trabzon’dan başlattık. 

Adayını yanında, sandığı önünde görmek isteyen tüm vatandaşlarımızı imza vermeye davet ediyoruz.

İlk imzamızı da 96 yaşındaki",0.3340836465358734,0.23720957338809967,0.42870673537254333,3,0.42870674
"Cumhurbaşkanı adayımız Ekrem İmamoğlu'na ve milletimizin iradesine sahip çıkmak için bu akşam Beyazıt Meydanı'nda buluşuyoruz!

Teslim olmayacağız. Asla sinmeyeceğiz. Hep birlikte kazanacağız! 7 Mayıs Çarşamba 20.30 Beyazıt Meydanı İstanbul Üniversitesi Önü",0.1253969669342041,0.0,0.8708118200302124,3,0.8708118
"Samsun Cumhuriyet Meydanı'nda ""Millet İradesine Sahip Çıkıyor"" Mitingimizi gerçekleştiriyoruz",0.01389535516500473,0.9764128923416138,0.0,2,0.9764129
"Acımız büyük. 
Müziğimizin güçlü seslerinden, Atatürk ve Cumhuriyet sevdalısı değerli sanatçımız Volkan Konak'ı kaybetmenin derin üzüntüsünü yaşıyoruz. 

Son olarak Atatürkçü Düşünce Derneği’nin ödül töreninde bir araya geldiğim, vefatına kadar “Devrimciler korkmaz” diyerek bu",0.23398448526859283,0.7613372802734375,0.0,2,0.7613373
Partimizin grup toplantısını gerçekleştiriyoruz.,0.029946835711598396,0.9491643309593201,0.02088884823024273,2,0.94916433
"Bu gece Silivri soğuk değil, mücadelenin azmiyle bu meydan ısındı.

Silivri meydanını doldurup taşıran, sesini Ekrem Başkan’a kadar duyuran herkese çok teşekkür ederim. 

Ant olsun ki Silivri’nin üzerindeki dikenli telleri söküp atacağız.
Ant olsun ki orayı Özgürlükler ve",0.7131121158599854,0.0,0.28160378336906433,1,0.7131121
"Ne milletimizi ezebilirler, ne de irademizi!

Ne korkarız, ne susarız. Yarın Silivri’de meydandayız!

14 Mayıs Çarşamba 
20.30 
Silivri, Atatürk Meydanı",0.0,0.0,0.9834587574005127,3,0.98345876
"İzmir'de Engelli Çalıştayımızdaydık. Biz onların sorunlarının farkındayız. İktidarımızda güçlü bir bütçesi olan Engelliler Bakanlığı kurulacak, başında ise engelli bir bakan olacak. 

Cumhuriyet’in ikinci yüzyılında kimseyi geride bırakmadan, el ele, kol kola yürüyeceğiz.",0.0,0.9846298098564148,0.0,2,0.9846298
Emek Partisi Genel Başkanı Seyit Aslan ile ortak basın açıklaması yapıyoruz https:// gqxvjLlAwBxB …,0.010519938543438911,0.0,0.9807704091072083,3,0.9807704
"Ekrem Başkan’ın, yıllardır kullanmadığı, gizlemediği, ifadesinde  kayda geçirdiği eski telefonunu “bulduk” diye seviniyorlar.

Graham Bell bile telefonu icat ettiğine bu kadar sevinmemiştir.

Ama unutma Erdoğan:
Yalanlarla kurduğun bu kumpas yine duvara tosladı!",0.28989091515541077,0.19541387259960175,0.5146952271461487,3,0.5146952
"Atatürk nerede yürüdüyse, biz oradan yürürüz!
Samsun’dan başlıyoruz.

Millet devletin gerçek sahibidir.
Millet kazanacak, tüm renkleriyle Türkiye kazanacak!

 13 Nisan Pazar
 Cumhuriyet Meydanı
 14.00",0.0,0.9905651211738586,0.0,2,0.9905651
İstanbul Maltepe'de Cumhurbaşkanı Adayımız Ekrem İmamoğlu'na Özgürlük Mitingini gerçekleştiriyoruz,0.015569792129099369,0.3852214515209198,0.5992087125778198,3,0.5992087
"Cumhuriyet Halk Partisi’nin 21. Olağanüstü Kurultayı’nda Genel Başkanlık görevine yeniden seçilen Sayın Özgür Özel’i tebrik ediyor, kurultay sonuçlarının CHP ve ülkemiz adına hayırlı olmasını diliyorum.",0.18621832132339478,0.0,0.8087466955184937,3,0.8087467
Özgür Özel Özgür Özel @eczozgurozel · 16 16 16 41 41 41 416 416 416 36 B 36 B 36 B,0.9628818035125732,0.020150313153862953,0.016967862844467163,1,0.9628818
Saraçhane'deyiz https://x.com/i/broadcasts/1dRJZYvNgrzGB…,0.09763284772634506,0.08087629079818726,0.8214908838272095,3,0.8214909
"Bilin ki, yenileceksiniz!

Tertemiz hayaller kuran gençlerin umutlarına, evladı için dertlenen anaların dualarına yenileceksiniz!

Abisine, ablasına zulmettiğiniz kardeşlerin gözyaşlarına yenileceksiniz!

Artık adalete uyanmak isteyen milyonların mücadelesine yenileceksiniz!",0.0,0.9834641814231873,0.0,2,0.9834642
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1YqxooMrmzQxv…,0.029946405440568924,0.9491649866104126,0.02088857814669609,2,0.949165
Manisa Soma'da gazetecilerin sorularını yanıtlıyorum,0.9405711889266968,0.032262369990348816,0.027166450396180153,1,0.9405712
"Turizm Bakanının bu lafları üstüne daha ne bekliyorsun Erdoğan?
78 canın hesabını verecek olan belli!

O acı günde bu milleti sen rahatça rozet tak diye saatlerce beklettin, şimdi ayıbını daha da büyütüyorsun. Yazıklar olsun!",0.0,0.6530041694641113,0.33726632595062256,2,0.65300417
"Çerkes halkının tarihindeki en karanlık günlerden birinin yıl dönümündeyiz.

Sürgün yollarında hayatını kaybedenleri rahmetle anıyor, bu büyük acının izlerini hâlâ yüreğinde taşıyan tüm Çerkes vatandaşlarımızın derin kederini paylaşıyorum. #21Mayıs1864",0.0,0.9919480681419373,0.0,2,0.99194807
"We are now at the 
@herkesicinCHP
 office in #Istanbul. PES President Löfven assured CHP leader 
@eczozgurozel
 in person, that we stand by 
@ekrem_imamoglu
, by the #CHP and by all democratic opposition in #Turkey. 
The politically motivated detentions, ordered by President Erdogan",0.0,0.0,0.9919178485870361,3,0.99191785
"Bir sonraki Cumhurbaşkanı, Cumhuriyet Halk Partili olacak! Baba evine gelin, seçin, tarihe geçin!",0.0,0.983479380607605,0.0,2,0.9834794
"Bugün 19 Mart darbe girişimine karşı partimize, baba ocağımıza sahip çıkan her bir delegemizin cesaretine ve inancına teşekkür ediyorum. 

Bizi bir kez daha Genel Başkanlık görevine seçen bu büyük aileye, Mustafa Kemal Atatürk’ün, Cumhuriyet’in yılmaz neferlerine sonsuz",0.15891867876052856,0.8375115394592285,0.0,2,0.83751154
DEM Parti Eş Genel Başkanları Tülay Hatimoğulları ve Tuncer Bakırhan ile ortak açıklama yapıyoruz https://x.com/i/broadcasts/1nAKEgNaNneJL…,0.010516930371522903,0.0,0.9807746410369873,3,0.98077464
"Ne milletimizi ezebilirler, ne de irademizi!

Ne korkarız, ne susarız. Yarın Silivri’de meydandayız! 14 Mayıs Çarşamba 20.30 Silivri, Atatürk Meydanı",0.0,0.0,0.9834587574005127,3,0.98345876
"Bu akşam Mehmet Akif Ersoy’un sunduğu Özel Röportaj programının canlı yayın konuğu olacağım.

15 Mayıs Perşembe 
20.00
HaberTürk TV",0.0,0.0,0.9854679107666016,3,0.9854679
"Zafer Partisi Genel Başkanı Sn. Ümit Özdağ'ın tutuklanmasına ilişkin kararla adalet bir seyyar giyotin marifetiyle bir kez daha  katledilmiştir.

Bir siyasi parti genel başkanını 5 yıl önceki sosyal medya paylaşımlarını gerekçe göstererek tutuklamak, demokrasinin de yargı",0.44532912969589233,0.24429012835025787,0.3103807270526886,1,0.44532913
"6 Şubat… Hafızamızda, kalbimizde, dualarımızda…

Yitirdiğimiz canlarımızı rahmetle anıyoruz.",0.03895152360200882,0.9338794350624084,0.027169061824679375,2,0.93387944
"Bugün Soma’daki programımıza başlarken, bizleri eczacı meslektaşlarımız karşıladı. Her birine çok teşekkür ediyorum.

Mesleği icra etmenin her geçen gün daha da zorlaştığı bir dönemde, büyük bir özveriyle sağlığımız için emek veren tüm meslektaşlarımın 14 Mayıs #EczacılıkGünü 'nü",0.0,0.9933930039405823,0.0,2,0.993393
Kemal Kılıçdaroğlu Kemal Kılıçdaroğlu @kilicdarogluk Takip et Takip et Cumhuriyet Halk Partisi 7. Genel Başkanı,0.30451032519340515,0.34725067019462585,0.3482389748096466,3,0.34823897
"Bayramda çocukların yeri adliyeler, cezaevleri değil sevdiklerinin yanıdır. 

1 gün bile yatarı olmayan suçlamalarla tutuklama kararı vermek gençleri bayramda toplama kampına dönüştürdüğünüz cezaevlerinde tutmak sizin gerçek yüzünüzü gösteriyor. 

Sırf Ekrem İmamoğlu ile",0.5019391179084778,0.49216172099113464,0.0,1,0.5019391
Paşakapısı Cezaevi çıkışında açıklama yapıyorum https://x.com/i/broadcasts/1LyGBgnnbdrJN…,0.5271705389022827,0.02015613205730915,0.45267337560653687,1,0.52717054
"Bugün ABD’den icazet alan, himaye bekleyen, içinde bulunduğu zor durumdan Amerika sayesinde çıkmaya çalışan Erdoğan; sen artık hem cuntacısın hem mandacısın!",0.883211076259613,0.0,0.10807806998491287,1,0.8832111
Beykoz Belediyemizdeyiz https://x.com/i/broadcasts/1ZkJzYapzAgGv…,0.9150263071060181,0.046130161732435226,0.03884352371096611,1,0.9150263
Hep beraber tek adamın karşısına bir yiğidi koyacağız!,0.9628759026527405,0.020155277103185654,0.01696879230439663,1,0.9628759
DEM Parti Eş Genel Başkanı Tülay Hatimoğulları ile ortak açıklama yapıyoruz,0.012554440647363663,0.0103949885815382,0.9770505428314209,3,0.97705054
Ülke Politikaları Vakfı'nca düzenlenen Modern Hukuk ve Yargının Siyasallaşması Paneli'ndeyiz https://x.com/i/broadcasts/1kvJpbbZmYaKE…,0.013895542360842228,0.01150971557945013,0.97459477186203,3,0.9745948
İstanbul'da Türkonfed'i ziyaretimizin ardından açıklama yapıyorum,0.024330370128154755,0.02015070617198944,0.955518901348114,3,0.9555189
"AK Parti artık iktidar değildir.

Milletten korkana iktidar denmez! #ÖzgürÖzel",0.9787971377372742,0.011510597541928291,0.0,1,0.97879714
TBMM Başkanvekili Sırrı Süreyya Önder'in tedavisinin devam ettiği hastanede açıklama yapıyorum,0.7310075759887695,0.012893631123006344,0.25609877705574036,1,0.7310076
"Cumhuriyet Halk Partisi, örgütüyle, belediye başkanlarıyla, milletvekilleriyle birlikte el ele, kol kola, omuz omuza iktidara yürümektedir. Bu yürüyüş ilk seçimlerde menziline ulaşacaktır!

Türkiye’nin geleceği hepimize emanettir!",0.451312780380249,0.5431497097015381,0.0,2,0.5431497
"Halk TV’deyiz. Adaletsizliklere, hukuksuzluklara karşı mücadeleyi dayanışma içinde hep birlikte vereceğiz. https://x.com/i/broadcasts/1RDGlyAXjYoJL…",0.9825398921966553,0.0,0.0,1,0.9825399
Ankara'da gazetecilerin sorularını yanıtlıyorum https:// MnxnwYZvjwKO …,0.9628792405128479,0.020152393728494644,0.0169683825224638,1,0.96287924
Çiğli Belediyemizin Kent Lokantası açılış törenindeyiz https://x.com/i/broadcasts/1lPKqObEPlNJb…,0.9687460660934448,0.016967300325632095,0.014286618679761887,1,0.96874607
"Bugün güzel Bursa’ya mitinge değil, adalet için eyleme geldik!

Kent Meydanını dolduran, memleket mücadelesine omuz veren herkese yürekten teşekkür ediyorum.

Hep beraber sesleniyoruz: 

Dağ başını duman almış
Gümüş dere durmaz akar.
Güneş ufuktan şimdi doğar,
Yürüyelim",0.5132685303688049,0.48228371143341064,0.0,1,0.51326853
Gazeteci yazar Uğur Mumcu'yu katledilişinin 32'nci yılında anıyoruz,0.024550216272473335,0.958467423915863,0.016982361674308777,2,0.9584674
Trabzon Akçaabat Cevizli'de Bayram Namazı'nın ardından gazetecilerin sorularını yanıtlıyorum,0.6268991827964783,0.01696997694671154,0.35613077878952026,1,0.6268992
"Asgari ücretli geçen yıl maaşıyla 85 kilo tulum peyniri alıyordu, bu yıl 55 kilo. 30 kilo kayıp!

68 kilo bal alıyordu, şimdi 44 kilo. 24 kilo kayıp!

Ramazan kolisi geçen yıl 900 liraydı, bu yıl 1650 lira.

Milletin lokması küçülürken sizinkiler büyüdü. Bu sefalet maaşlarını ne",0.2049127072095871,0.788303792476654,0.0,2,0.7883038
Anayasa Mahkemesi ziyaretimizin ardından gazetecilerin sorularını yanıtlıyorum,0.5877774357795715,0.020150715485215187,0.3920719027519226,1,0.58777744
"THY Avrupa Ligi finalinde Monaco’yu mağlup ederek şampiyon olan Fenerbahçe Beko basketbol takımını tebrik ediyorum.

Sporcularımızı, teknik heyeti, yönetimi ve takımlarını hiçbir zaman yalnız bırakmayan taraftarları kutluyorum.",0.013934407383203506,0.7585293650627136,0.22753629088401794,2,0.75852937
"ABD'nin Massachusetts eyaletindeki Tufts Üniversitesi'nde doktora eğitimi alan Türk öğrenci Rümeysa Öztürk'ün, İsrail’i, Filistin mezalimini ve bu mezalimi görmezden gelen üniversitesini eleştiren bir yazı kaleme aldığı için gözaltına alınmasını şiddetle kınıyorum.

Dünya",0.9851589798927307,0.0,0.0,1,0.985159
"Bolu’daki faciada 78 canımızı yitirdik. 10 vatandaşımız hala hastanelerde tedavi görüyor. Yastayız, acımızı yaşıyoruz.

Cumhuriyet Halk Partisi, sorumlular kim olursa olsun, hangi partiden olursa olsun; hakkaniyetli ve şeffaf bir soruşturmanın işletilmesinden ve sorumluların en",0.0,0.9834827184677124,0.0,2,0.9834827
Zafer Partisi Genel Başkan Vekili Mehmet Ali Şehirlioğlu'nu ziyaret ediyoruz https:// yoKMyovRLkKQ …,0.01144468318670988,0.0,0.9790781140327454,3,0.9790781
